Loan ID,Customer ID,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
60d58aec-0f95-4e23-b5b3-1486622e17ac,6269c10c-bb5d-40d5-bd1a-b715b571baec,99999999.0,Short Term,738.0,1313774.0,4 years,Home Mortgage,Debt Consolidation,21677.29,26.3,8.0,16.0,0.0,380741.0,1217810.0,0.0,0.0
b59d29c8-225d-45d5-9804-990cca497610,01a7e304-571a-404b-a29c-41ec939d3d0f,106238.0,Short Term,730.0,2867100.0,1 year,Home Mortgage,Debt Consolidation,47785.0,19.3,24.0,19.0,0.0,538441.0,797258.0,0.0,0.0
0eed7e8e-27c4-4209-9829-165fa20044ff,225512ac-4485-4d55-8488-229e3e20b16f,99999999.0,Short Term,746.0,2244774.0,10+ years,Own Home,Debt Consolidation,22447.74,21.8,33.0,10.0,0.0,225036.0,356444.0,0.0,0.0
6fa1ffbf-a62f-4987-8b3a-c172a3d9b83a,83517782-0dde-445f-b0dd-9fd40c15b7a1,331034.0,Short Term,717.0,1238838.0,5 years,Rent,Debt Consolidation,19718.01,15.4,38.0,11.0,0.0,491834.0,754292.0,0.0,0.0
2027dd14-9a98-406f-9988-0828918a149b,150a422e-9f24-462e-a176-6b0a877193c2,311982.0,Long Term,692.0,1710684.0,6 years,Home Mortgage,Debt Consolidation,22381.43,20.8,25.0,17.0,1.0,224903.0,466664.0,1.0,0.0
e6fda588-de84-4270-acd1-bc7f7f9ceabe,72ae66fe-3238-4c39-9ec5-4cff73a732b6,333564.0,Short Term,742.0,1113894.0,8 years,Rent,Debt Consolidation,16615.69,15.7,17.0,17.0,0.0,307800.0,1153394.0,0.0,0.0
898273ef-ab15-4a8b-9516-f12f21ab5f56,e5dfda49-f0e3-4e0a-bc3f-f1f3aae32453,104676.0,Short Term,718.0,998146.0,10+ years,Rent,Debt Consolidation,7269.78,18.0,45.0,5.0,0.0,111777.0,216062.0,0.0,0.0
79ba392a-5ac2-47d8-aac3-fe0c6a37e5ec,dd5d0776-16a3-454e-bc8f-f824404987f6,717948.0,Short Term,736.0,3100192.0,< 1 year,Rent,Debt Consolidation,14390.03,15.4,10.0,7.0,0.0,667147.0,1364792.0,0.0,0.0
266dae2b-412a-4101-9432-dd6503eeea20,0971c01f-f3e7-4c41-92b2-e20562e0b446,350592.0,Short Term,744.0,1646388.0,3 years,Rent,Debt Consolidation,13994.26,23.4,17.0,6.0,0.0,301074.0,501600.0,0.0,0.0
6b7b5f65-6b6e-47c2-972b-05e916bbd900,13a49a35-aa2a-4377-a0cd-eaf8ae25627c,752950.0,Short Term,714.0,2336772.0,8 years,Home Mortgage,Debt Consolidation,31546.46,18.0,53.0,12.0,0.0,557004.0,998360.0,0.0,0.0
65f02bbb-a616-4887-9d1c-0da6f38d3785,3235fc64-bf54-4a8f-8c8e-f8cfffc59e98,329648.0,Long Term,652.0,1200743.0,9 years,Rent,Debt Consolidation,14408.84,12.9,40.0,8.0,0.0,194636.0,278212.0,0.0,0.0
d2e097e5-a266-4e15-80b1-e1c5de49f85f,f321fea5-085f-4ad2-b561-e5585ba2c016,631708.0,Long Term,6660.0,1186189.0,< 1 year,Rent,Debt Consolidation,13443.45,29.8,26.0,20.0,0.0,128041.0,661892.0,0.0,0.0
225dd019-0214-4fd0-a98d-91c8e477447e,231bbc83-5ca1-4480-a1d3-a8e94b8400c5,216590.0,Short Term,734.0,1215867.0,10+ years,Own Home,Debt Consolidation,19038.19,19.0,31.0,16.0,0.0,145825.0,307560.0,0.0,0.0
20bfc696-f7a2-4ba3-a440-04108ff8d317,a1d1aa27-2260-4378-875b-ad2a998ab5ac,161678.0,Short Term,701.0,1648440.0,10+ years,Home Mortgage,Debt Consolidation,40523.77,18.6,6.0,11.0,0.0,280193.0,352638.0,0.0,0.0
1444f98a-9f1d-4d15-9616-b3dcc78bea14,cd50985f-4ada-4fe4-b1fb-53d3c4dfbed6,327668.0,Short Term,745.0,660288.0,4 years,Rent,Debt Consolidation,8583.63,10.4,30.0,11.0,0.0,245005.0,703934.0,0.0,0.0
d5c82c45-96c5-4d7d-9d91-b9e58bc071ce,0d0636ca-9441-43fa-a8e9-d31ced46f5ac,586212.0,Short Term,706.0,1931369.0,8 years,Home Mortgage,Home Improvements,35891.19,15.7,31.0,9.0,1.0,124849.0,368764.0,1.0,0.0
320809d6-9343-4400-9b14-13f7ba811b7a,0a540661-9ee0-4114-84cc-203aef22450c,179014.0,Short Term,745.0,1391389.0,10+ years,Home Mortgage,Debt Consolidation,17160.42,28.8,42.0,12.0,0.0,201229.0,418330.0,0.0,0.0
8cad896d-5fc0-40f5-b1a4-94d14f1e2003,e46ffb73-5815-42d9-b09b-32d6c0715603,215446.0,Short Term,746.0,837311.0,1 year,Home Mortgage,Debt Consolidation,13536.36,15.1,8.0,11.0,0.0,185611.0,230604.0,0.0,0.0
324cc7ce-534c-4944-aea4-24b5a92ff4e2,316c718b-8e06-485e-8134-eafb0bc8449a,99999999.0,Short Term,741.0,1256242.0,3 years,Rent,Debt Consolidation,5548.38,10.6,23.0,14.0,0.0,97926.0,270622.0,0.0,0.0
b5cb788b-c9dc-4f88-be8c-8f811c69c0c0,350d58df-24a8-412c-9a78-a6c68690fd67,336600.0,Long Term,7120.0,1283602.0,10+ years,Rent,Debt Consolidation,33694.6,31.0,48.0,17.0,0.0,342114.0,709918.0,0.0,0.0
36be5d43-64d4-49e3-aab2-4073b67ee9d2,d13c4521-06d8-418f-bb53-aaaf8bb600ac,407638.0,Long Term,694.0,705033.0,10+ years,Rent,Debt Consolidation,21150.99,26.0,31.0,9.0,0.0,370386.0,559152.0,0.0,0.0
b72998e9-5f84-4f96-9b8e-a1efc91f07fe,9c316495-131d-4e6a-a9c6-76e8d7e5fe82,71830.0,Short Term,685.0,876831.0,< 1 year,Rent,Debt Consolidation,6210.91,21.5,25.0,6.0,0.0,66690.0,161898.0,0.0,0.0
7c26db03-a374-4d4d-aff7-e5ce587def45,21e7931d-4732-49ab-b7d6-6bfbe65e239f,99999999.0,Short Term,694.0,443593.0,5 years,Home Mortgage,Debt Consolidation,4620.8,8.2,59.0,7.0,0.0,117857.0,194392.0,0.0,0.0
f086f934-ba8c-442f-8200-88636a4cc60f,36708a50-7144-467b-8809-2df3cc3023e8,131890.0,Short Term,695.0,1518632.0,2 years,Own Home,Medical Bills,16072.29,14.2,21.0,7.0,2.0,33478.0,59378.0,0.0,1.0
6f6fbe90-d7ff-48a8-acab-6154ea1cb32d,144106f3-f2e4-497e-b34b-437f854cb67d,99999999.0,Short Term,719.0,1743345.0,5 years,Home Mortgage,Debt Consolidation,31089.7,16.3,5.0,15.0,0.0,384389.0,969672.0,0.0,0.0
77f6baaf-b914-40fa-828c-87d7d9316669,5db9531b-e6a8-4b35-a29d-a3bac2fa07d1,215380.0,Short Term,740.0,781242.0,10+ years,Home Mortgage,Debt Consolidation,11393.16,21.7,33.0,7.0,0.0,108015.0,174438.0,0.0,0.0
4fcf82cd-9080-4369-ba0d-63062bf75d9e,66a4fb75-65a7-4fdd-9986-97262aa8a92b,439692.0,Short Term,742.0,1993613.0,< 1 year,Home Mortgage,Home Improvements,40370.44,17.4,43.0,6.0,0.0,187416.0,250580.0,0.0,0.0
3bff1302-0b34-43fb-b1b7-c4de2f538a25,eb9c4173-ef05-4123-abcf-55c74dd48f74,126434.0,Short Term,695.0,794086.0,4 years,Own Home,Debt Consolidation,3685.81,37.6,81.0,10.0,1.0,80047.0,278366.0,1.0,0.0
b7330afb-80e7-4168-8ae4-298ca5d42f64,3caf2a38-7f68-48f5-b627-36609006e5d2,786786.0,Long Term,696.0,1747278.0,10+ years,Rent,Debt Consolidation,24753.2,15.5,23.0,12.0,0.0,170981.0,1253032.0,0.0,0.0
17e3da6f-2161-4864-b7b3-682cca6430d2,082d75ca-5c18-4988-bcb6-4687285163f7,172458.0,Short Term,718.0,670244.0,2 years,Home Mortgage,Buy a Car,12343.73,17.7,8.0,13.0,0.0,139194.0,426360.0,0.0,0.0
bd03d311-3569-4272-bc04-50b4e80d1871,14bef0f2-efff-473b-b24b-3e66ccdbc538,154704.0,Short Term,740.0,1299011.0,10+ years,Home Mortgage,Debt Consolidation,4438.4,19.3,22.0,7.0,0.0,87248.0,322784.0,0.0,0.0
8248d8b0-45a9-4128-b784-2f9f91bf08e1,046283ee-9ee0-4641-a70c-31e28c744be2,343948.0,Short Term,717.0,1311912.0,5 years,Rent,Debt Consolidation,19350.74,20.1,25.0,18.0,1.0,317414.0,459404.0,1.0,0.0
4c1542fa-a657-463a-8c91-50fb01a722f3,1a3acece-f292-46c7-9734-f50e164cd51f,99999999.0,Long Term,641.0,2199858.0,6 years,Home Mortgage,Debt Consolidation,32997.87,18.5,48.0,20.0,1.0,326211.0,878416.0,0.0,0.0
f8170c60-aa8a-401f-8cb9-a7fdccf2f6ce,d7970732-341b-49d3-9ef3-8b65d509a404,139656.0,Short Term,741.0,980001.0,4 years,Rent,Debt Consolidation,25398.25,22.6,12.0,9.0,0.0,22230.0,130702.0,0.0,0.0
eadcee4c-37ed-4d80-b003-49fc0ee3eea2,a90c8c43-fc43-4f85-ad83-ea5b3772ad7c,421234.0,Short Term,684.0,1556328.0,10+ years,Home Mortgage,Debt Consolidation,16211.75,17.1,12.0,6.0,0.0,49590.0,67562.0,0.0,0.0
8de790d6-d3f2-471e-a33d-15a6b1b5d3e3,f8a81c9f-84e8-4cfd-bcac-f9e35097e0da,354618.0,Long Term,672.0,873145.0,10+ years,Home Mortgage,Debt Consolidation,20300.74,13.9,54.0,9.0,0.0,392977.0,497838.0,0.0,0.0
15c6851c-7ea1-4ed5-85cf-f5c8f1fc5b11,58596a02-0c70-4cf3-8540-410ff3315f2b,349294.0,Short Term,745.0,1771009.0,8 years,Home Mortgage,Home Improvements,16234.36,14.4,16.0,10.0,0.0,172558.0,356180.0,0.0,0.0
12aeba64-669c-427e-8cd7-6315831412a5,c9d9b744-d699-44b8-a5a4-d6414387d969,468820.0,Long Term,740.0,1718892.0,10+ years,Home Mortgage,Debt Consolidation,14897.14,30.7,53.0,7.0,0.0,119909.0,351494.0,0.0,0.0
89138199-aec7-4e59-a13d-749bdca6120f,54d82daa-83f3-4e7b-a63c-8ef3da93547b,543136.0,Short Term,725.0,1629060.0,10+ years,Rent,Buy a Car,35431.77,13.0,29.0,7.0,0.0,441693.0,860992.0,0.0,0.0
50e2942d-fdaf-439b-b2da-b882da8f821d,a89864ef-5f4a-43b2-bca7-e643df11d395,137940.0,Short Term,694.0,654037.0,3 years,Home Mortgage,other,6649.24,14.8,18.0,9.0,0.0,35777.0,112596.0,0.0,0.0
57033c20-01ab-48ad-822d-9b4b3495d32c,0d0628f7-7686-4c8c-9c41-e557df67c2c1,49478.0,Short Term,727.0,1263576.0,4 years,Rent,Debt Consolidation,18953.64,12.9,36.0,9.0,0.0,93062.0,333608.0,0.0,0.0
77eb3546-703e-46de-be2b-1f8c97da1ecf,f41d8854-85a7-4f3c-9ef4-251ae6424ffe,66418.0,Short Term,691.0,1433987.0,10+ years,Rent,Debt Consolidation,836.57,8.0,49.0,2.0,0.0,17917.0,24354.0,0.0,0.0
7f846a28-3112-4dd6-95f7-72dd00163eaf,c2e9d9b0-b481-4239-8fb1-6f26966d9fa5,663630.0,Short Term,716.0,2101495.0,4 years,Rent,Debt Consolidation,25568.11,14.5,49.0,10.0,0.0,276811.0,384780.0,0.0,0.0
3d047964-f595-480c-9ea1-6f3fc518ee6d,f65f096d-09b1-4386-a8c3-40a40589d3a8,144100.0,Short Term,735.0,1299030.0,2 years,Rent,Business Loan,5932.18,17.2,77.0,4.0,0.0,33668.0,229262.0,0.0,0.0
3c9a2d97-e505-46c6-a49e-c2cbd5e8acad,2959c344-c804-4910-b96e-393f8a710456,99999999.0,Short Term,730.0,815404.0,10+ years,Home Mortgage,Debt Consolidation,1766.62,11.0,46.0,7.0,0.0,82289.0,233574.0,0.0,0.0
b8ac3cc9-1a63-40f5-a7c1-a63a0f7c5a8b,b5903837-58ce-40b0-9b7c-f91bded1f895,111100.0,Short Term,710.0,1535200.0,< 1 year,Rent,other,18230.5,20.3,18.0,6.0,0.0,33383.0,62260.0,0.0,0.0
621adb0d-44db-49d7-9990-085f338b18f1,39609cb2-c73a-434e-a83c-1e590600ad3c,451616.0,Short Term,747.0,1485800.0,1 year,Rent,Debt Consolidation,6698.45,13.9,11.0,12.0,0.0,208810.0,869704.0,0.0,0.0
af6373a3-6ef8-4fa8-af15-1991cf655813,80b00efd-e5ab-44d7-b011-283c00f24a1a,412764.0,Long Term,636.0,1541052.0,7 years,Home Mortgage,Debt Consolidation,14652.8,12.5,33.0,9.0,0.0,198246.0,337546.0,0.0,0.0
85f54e50-cf57-4091-a9d5-fa7f172f9660,806babab-eede-42e6-9bb0-fcfd8d1268a9,65978.0,Short Term,714.0,740848.0,6 years,Home Mortgage,Debt Consolidation,1636.09,23.2,6.0,3.0,0.0,67602.0,96756.0,0.0,0.0
77ee63f0-65a4-4b35-a79a-27405330208a,56047bfb-e425-427e-8a9e-f2147ed3d88d,50490.0,Short Term,702.0,300105.0,8 years,Rent,Debt Consolidation,7077.5,18.3,64.0,10.0,1.0,39159.0,412258.0,1.0,0.0
ec0f83cd-4df7-4607-9ec2-038106781b33,a2019834-461c-4129-973d-10d9d195af5e,296098.0,Long Term,648.0,789697.0,8 years,Own Home,Home Improvements,15070.04,12.3,49.0,8.0,0.0,53599.0,152504.0,0.0,0.0
273a70b5-55fb-4404-b251-5f3c4aca80ce,090c30f4-e08a-4af4-a6ce-de056146ece9,219164.0,Short Term,698.0,1041029.0,9 years,Home Mortgage,Debt Consolidation,31491.17,16.0,63.0,14.0,0.0,95000.0,219120.0,0.0,0.0
6d2fc62f-7ac0-48ac-b9cc-68ab0d2bb9a1,e2f611cd-3784-4659-ac5e-84d66396d870,221210.0,Short Term,738.0,809457.0,10+ years,Home Mortgage,Home Improvements,14637.6,17.1,79.0,5.0,0.0,55442.0,168058.0,0.0,0.0
50b33293-d5c0-4dae-8f92-3ddd6beb1841,faf5f023-779e-426b-8f49-d26cebb53cbd,66198.0,Short Term,739.0,743147.0,5 years,Rent,Debt Consolidation,21365.5,26.4,72.0,12.0,0.0,140999.0,589424.0,0.0,0.0
09ebed41-4dde-4dd2-b56e-87dd6c9902e4,bfe0d859-c77c-4054-829f-20ea30183364,131472.0,Short Term,724.0,1533072.0,10+ years,HaveMortgage,Take a Trip,16480.6,21.4,34.0,7.0,0.0,133703.0,352660.0,0.0,0.0
1f7cd747-04d6-438e-9b37-2c4d646c2b72,fb239ce5-a5e3-4052-a90d-7f3f68c17a05,752906.0,Long Term,714.0,2322275.0,3 years,Home Mortgage,Debt Consolidation,49154.71,23.5,24.0,22.0,0.0,1248015.0,1831522.0,0.0,0.0
c3a0e52c-80f0-41c2-a5d4-84ed66547c84,5101c0c1-42b1-49a8-9b66-6c6ad939a117,112354.0,Short Term,732.0,640414.0,9 years,Rent,other,7684.93,10.1,12.0,15.0,0.0,157092.0,455884.0,0.0,0.0
be59caa9-0ebf-482d-94d0-0ce8c71d8ce1,24168f49-71b8-4778-9bbf-951ae4fd90de,99999999.0,Short Term,731.0,1478979.0,1 year,Home Mortgage,Home Improvements,13187.52,14.5,70.0,9.0,0.0,58710.0,117810.0,0.0,0.0
510a570a-ad51-4a58-8616-8e3abb2fb5a3,55cadde6-cb8c-471b-b14b-1811a4c966e9,376640.0,Long Term,671.0,1412175.0,2 years,Rent,Debt Consolidation,8308.32,9.1,80.0,8.0,0.0,92283.0,137324.0,0.0,0.0
d88458b4-eb1f-4116-91e8-63bd6da6969d,7950cf4c-8ec7-48bd-b36d-4cd73ead0b06,657030.0,Short Term,7410.0,1891450.0,10+ years,Home Mortgage,Debt Consolidation,20963.46,27.1,4.0,13.0,0.0,630895.0,1375704.0,0.0,0.0
58104963-44ec-4ab5-8bf2-b5a076929bc0,85909266-000d-473e-a985-1bda79795d6b,390852.0,Long Term,725.0,2437890.0,10+ years,Home Mortgage,Debt Consolidation,36771.46,13.3,60.0,11.0,0.0,255227.0,549296.0,0.0,0.0
1cc68e19-e539-428a-8401-2d2b784c3e9c,52f00812-7f2f-4109-9772-4db3e44a19c2,449152.0,Long Term,712.0,969760.0,2 years,Home Mortgage,Home Improvements,21981.1,21.5,79.0,10.0,0.0,296799.0,446908.0,0.0,0.0
be4289ca-0f85-4ab6-85be-0dfd37c15ad6,bf6f0d32-f3b0-4c3f-b0fa-18143acde912,511610.0,Long Term,6000.0,1273133.0,10+ years,Home Mortgage,Debt Consolidation,25250.62,15.1,39.0,9.0,0.0,815537.0,4944016.0,0.0,0.0
e98212d0-6f76-4386-814a-394f23d799e6,ba3a8595-e84e-4f7e-a88f-f8dfd3c6dc6a,346016.0,Short Term,746.0,1774315.0,3 years,Home Mortgage,Debt Consolidation,31346.2,13.0,65.0,7.0,0.0,304874.0,423808.0,0.0,0.0
472ed3f0-298b-4b7d-8dcf-f84e80e02cb6,9bf9e390-5d7e-4b5c-9ff6-886be17784c4,100232.0,Short Term,725.0,1250314.0,10+ years,Home Mortgage,Debt Consolidation,16670.98,21.1,21.0,11.0,0.0,108623.0,235972.0,0.0,0.0
2abe180f-da4f-480c-8600-0ee087567e24,bcd81c13-33e0-4296-b77a-0d35cf73b744,505780.0,Short Term,7390.0,1042283.0,2 years,Rent,Debt Consolidation,14592.0,12.5,40.0,5.0,0.0,321974.0,401720.0,0.0,0.0
ff5118fe-282a-4def-967f-b70a4c0b990d,4182a47d-5076-4c6e-a5f0-ac71daae6cb5,215226.0,Short Term,746.0,1263956.0,10+ years,Home Mortgage,Debt Consolidation,18959.53,17.8,25.0,8.0,0.0,183198.0,361372.0,0.0,0.0
9c66e7e6-e360-41c6-bfbc-71ad1ca04fb3,7845ab46-6ed2-4b3f-89bf-899e8c6f4abc,676434.0,Long Term,692.0,3407802.0,10+ years,Home Mortgage,Debt Consolidation,25501.61,21.4,15.0,11.0,0.0,838850.0,1044384.0,0.0,0.0
e719720d-5bb0-4f99-b389-df279c8df340,6cb3ef34-2c65-4269-a29a-a9ce5174c19f,348414.0,Short Term,725.0,1410465.0,10+ years,Home Mortgage,other,22097.38,15.3,33.0,9.0,0.0,271244.0,444224.0,0.0,0.0
a580a70c-e25a-455c-b456-ccd057c3998a,daf88325-ad88-4089-87b6-0952d12015a2,111298.0,Short Term,732.0,1153338.0,6 years,Home Mortgage,Business Loan,5439.89,14.6,13.0,8.0,0.0,50236.0,293722.0,0.0,0.0
8657cbd5-d0f5-4b16-9324-92f37970712c,bd8bbd27-a5b1-4fde-b38e-b7eb240d9e09,265716.0,Long Term,700.0,956175.0,5 years,Rent,Debt Consolidation,11075.67,18.1,14.0,6.0,1.0,134216.0,217052.0,1.0,0.0
f3259b16-4e47-477f-8932-1d5b25c799c3,cbf3917c-f052-4752-ad81-bff03a72cd36,378444.0,Long Term,675.0,1441967.0,10+ years,Home Mortgage,Debt Consolidation,14179.32,15.3,6.0,15.0,0.0,313785.0,507452.0,0.0,0.0
bde8e96f-2510-41bb-b566-557fa7320832,2597e310-467a-4a49-9763-7e5854d4a0fe,176066.0,Short Term,739.0,678490.0,10+ years,Rent,Debt Consolidation,8594.27,25.5,48.0,7.0,0.0,112461.0,180356.0,0.0,0.0
5f1dd221-0396-4c7e-9531-2e53213fc8c2,6e1d71b7-ade4-485b-a19b-832b8b92cfea,67430.0,Short Term,728.0,660022.0,1 year,Rent,Debt Consolidation,9735.22,11.3,5.0,18.0,0.0,127585.0,396022.0,0.0,0.0
d143d73a-c23e-4e5d-bb3c-b89e5e48cf41,cc873e1f-9fb9-48bd-9f4b-77004eb4833f,222552.0,Long Term,729.0,1876877.0,3 years,Own Home,other,20817.54,22.0,35.0,16.0,0.0,401394.0,906004.0,0.0,0.0
d6228c2e-b1f2-4180-aadc-9c1f9d562813,20dcacde-9ff3-4dd4-b7aa-9c4fc89de2cb,99999999.0,Short Term,747.0,1305832.0,1 year,Rent,Debt Consolidation,14037.58,17.3,18.0,7.0,0.0,245309.0,458106.0,0.0,0.0
e6b53c6f-d0b9-459a-bc66-0980457d5010,dbe605eb-e876-4ed6-b6e2-0d7b5f945423,99999999.0,Short Term,737.0,2368597.0,10+ years,Own Home,Debt Consolidation,18810.57,32.1,44.0,14.0,0.0,148827.0,197406.0,0.0,0.0
db39ea6c-3b0c-449e-97be-3ed5dcb3cdc7,56fffd5f-49a2-4ec3-b057-c3bea303b891,337392.0,Short Term,742.0,2470931.0,10+ years,Home Mortgage,Debt Consolidation,41594.04,27.7,7.0,11.0,0.0,187397.0,244640.0,0.0,0.0
94382c73-0ecb-4054-8fe4-a1064ff603e8,d94bdcc0-617b-4c07-a3ea-6ead4455c43b,125598.0,Short Term,694.0,1278320.0,10+ years,Rent,Take a Trip,36325.72,15.3,45.0,17.0,0.0,380646.0,508948.0,0.0,0.0
2a385b43-8161-49ce-b6b8-7e0287a03f35,d2dd2acf-b85d-49da-9174-7948b54faa50,99999999.0,Short Term,729.0,1664400.0,10+ years,Home Mortgage,Debt Consolidation,6269.24,21.6,13.0,10.0,1.0,137370.0,345774.0,1.0,0.0
fbf997b9-6dc4-4347-b91e-f31b62336541,e93c81fb-97f1-4937-a99b-d0d35d831207,436304.0,Short Term,747.0,1695636.0,10+ years,Home Mortgage,Debt Consolidation,23738.98,18.5,36.0,13.0,0.0,205333.0,1206920.0,0.0,0.0
3bf7299c-f4df-46dc-b77d-df1159b874c9,e1fef182-6918-485e-a0af-5da74dec0c21,26202.0,Short Term,737.0,1225747.0,9 years,Home Mortgage,other,2543.53,18.3,22.0,3.0,0.0,125077.0,237820.0,0.0,0.0
e9222db8-cd60-455b-801b-0f14369eb8ae,4f34f59a-67e8-49ec-aab9-4cca7f835cf7,130790.0,Short Term,703.0,982604.0,9 years,Rent,Debt Consolidation,14902.84,13.8,41.0,10.0,0.0,147991.0,274626.0,0.0,0.0
b809dc7f-d598-404f-923e-8170cfce38cb,598bfca6-d5e0-4428-beaa-926f2df80313,112618.0,Short Term,725.0,1687162.0,10+ years,Home Mortgage,Debt Consolidation,24745.22,19.1,28.0,10.0,0.0,87590.0,134310.0,0.0,0.0
68c299c0-b692-4fb0-95eb-6aff3efd2033,af89c96a-7e9a-4ac3-9c2e-9f71cfa2da9a,606980.0,Short Term,707.0,1467389.0,10+ years,Own Home,Debt Consolidation,37051.71,19.4,14.0,20.0,0.0,396435.0,970442.0,0.0,0.0
dc150abf-4a55-4833-9ca5-b83588fbbd99,2d232292-26df-4d56-ac95-45cc845cf63f,190234.0,Short Term,694.0,1005100.0,2 years,Rent,Debt Consolidation,12731.14,14.2,14.0,8.0,0.0,89433.0,143242.0,0.0,0.0
df8e44c5-35a5-4113-b989-d885d590210f,9ea4d901-5365-4f26-bbe5-cf37f52445df,191620.0,Short Term,710.0,2074534.0,7 years,Home Mortgage,Debt Consolidation,31118.01,15.8,47.0,13.0,0.0,101517.0,129162.0,0.0,0.0
77822e5a-c7ed-408d-b179-f5be8cbcc7e7,5a50ece5-d70b-40bd-84da-f4dc564db45e,227502.0,Long Term,663.0,618982.0,3 years,Rent,Debt Consolidation,14236.32,24.0,36.0,12.0,0.0,353951.0,488488.0,0.0,0.0
3a97a49d-7589-49ae-a473-08c5e60c8e48,80a721b0-fa9d-423e-870f-9ec965c889a8,466532.0,Short Term,740.0,3357585.0,10+ years,Home Mortgage,Debt Consolidation,52042.52,23.7,37.0,11.0,0.0,2237231.0,3069286.0,0.0,0.0
7bbaf058-ee93-47ac-8c27-a777951e1634,7c13a8fc-8336-4ad9-8c8f-d6d0c2cdd940,443564.0,Long Term,721.0,2145233.0,9 years,Home Mortgage,Debt Consolidation,29139.35,17.0,4.0,14.0,0.0,331151.0,647702.0,0.0,0.0
8ceeb624-d996-4335-ada5-7248d94817d7,f96cbee3-47b5-42fb-8310-a65be083a857,211156.0,Short Term,738.0,1006791.0,7 years,Home Mortgage,Debt Consolidation,13843.4,17.4,27.0,11.0,0.0,186010.0,525316.0,0.0,0.0
4303621c-c018-486d-9b02-a4caa2659165,da3aee3b-5aa4-448b-8f65-c1832944175f,129536.0,Short Term,713.0,907421.0,8 years,Rent,Debt Consolidation,21778.18,20.7,81.0,7.0,1.0,58919.0,88572.0,1.0,0.0
2dfa3369-d4f5-4238-8b2d-4f2c36af4886,75e6c294-9f8b-4796-866a-1e5656eda582,217888.0,Long Term,711.0,1411320.0,7 years,Home Mortgage,Debt Consolidation,9561.75,21.8,16.0,12.0,0.0,210026.0,884290.0,0.0,0.0
88ac5d0f-58dc-4324-b21c-b7391825ed32,3ff7eb6e-f15d-4d8c-b57f-984ba84f0cd6,380512.0,Short Term,7060.0,915743.0,1 year,Rent,Debt Consolidation,480.7,16.0,14.0,10.0,1.0,5054.0,150106.0,1.0,0.0
1a51858c-f9ab-435e-8d00-487c26280d83,f40b6e96-c1da-4244-88c4-49d49b9d893a,450252.0,Short Term,695.0,2080367.0,10+ years,Home Mortgage,other,18723.36,17.5,10.0,7.0,0.0,209361.0,398728.0,0.0,0.0
054909cf-95d1-4031-b253-875c95c0624a,909e3444-ff27-464d-bafa-d6f0a6a19536,65318.0,Short Term,7390.0,1052942.0,5 years,Rent,Debt Consolidation,14565.59,16.6,76.0,9.0,1.0,92454.0,342012.0,1.0,0.0
f9d6171e-6c7c-4f96-a761-11d8ce48f715,71956afd-8aad-4cfc-8ff5-b09baef08187,264352.0,Short Term,7320.0,1236615.0,2 years,Home Mortgage,Debt Consolidation,28338.88,14.0,4.0,17.0,0.0,296742.0,526196.0,0.0,0.0
4952f672-9ab1-4bc4-8489-8cba250c345e,21f9bad4-1410-40f5-8008-734c64e322e8,99999999.0,Short Term,717.0,1748665.0,10+ years,Rent,Debt Consolidation,13989.32,31.2,50.0,6.0,0.0,183464.0,230384.0,0.0,0.0
e461ce68-a804-47e3-8d03-4aab53be69fd,1f6fa086-ed19-4862-a906-f342673c0884,95590.0,Short Term,690.0,1305566.0,3 years,Home Mortgage,Home Improvements,19692.36,17.7,48.0,13.0,2.0,100985.0,200244.0,2.0,0.0
f953371f-79ab-4138-b02f-9d26055315b3,7645ec3a-0233-4837-b989-6ad7ee7da010,329604.0,Short Term,742.0,1707948.0,3 years,Rent,Debt Consolidation,21918.59,12.5,17.0,20.0,0.0,256177.0,415426.0,0.0,0.0
04f27701-fe66-4e90-9a5b-6fe7c51e0e96,ab6209b5-d1e0-4fb4-92d8-81d5614e5e78,390060.0,Long Term,704.0,842175.0,< 1 year,Rent,Debt Consolidation,16913.61,24.7,82.0,8.0,0.0,423966.0,520036.0,0.0,0.0
b963b52d-ac15-4cc2-b04e-eb3eabf231a5,25ef6782-77ed-4759-b27e-eedfa1382fda,99999999.0,Long Term,717.0,1900190.0,10+ years,Rent,Debt Consolidation,37528.8,17.4,68.0,21.0,0.0,473062.0,1006940.0,0.0,0.0
853ff0f9-b476-4572-ba3c-fb66010e0cc8,c78e95d1-1207-4c35-9ec9-8cbdb371ef2d,242066.0,Short Term,742.0,1493248.0,2 years,Rent,Debt Consolidation,6781.86,10.1,52.0,8.0,0.0,165775.0,499862.0,0.0,0.0
e187d7dc-496a-4900-a66a-4a2488a1a6ef,ef2ce46f-57a1-485c-a0fe-6022e6eafbf9,77462.0,Short Term,730.0,1022010.0,8 years,Home Mortgage,Debt Consolidation,6080.95,25.0,71.0,7.0,1.0,71649.0,237050.0,1.0,0.0
